,date,problem,citationIssued,personSearch,vehicleSearch,preRace,race,gender,lat,long,policePrecinct,neighborhood
35503,2017-06-29 02:46:28,suspicious,,NO,NO,Unknown,Black,Unknown,44.96269045,-93.27211812,5,Steven's Square - Loring Heights
35504,2017-06-29 02:55:30,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.94213943,-93.25372778,3,Powderhorn Park
35505,2017-06-29 03:01:55,suspicious,,YES,NO,White,White,Male,44.97802,-93.27703,1,Downtown West
35507,2017-06-29 04:32:32,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.93503212,-93.27532593,5,King Field
35508,2017-06-29 05:32:21,traffic,,NO,NO,White,White,Female,44.89153293,-93.27811309,5,Windom
35509,2017-06-29 07:21:27,traffic,,NO,NO,Unknown,Unknown,Male,44.98098175,-93.23538811,2,Marcy Holmes
35510,2017-06-29 07:29:55,traffic,,NO,NO,Unknown,Unknown,Male,44.9820925,-93.23815506,2,Marcy Holmes
35515,2017-06-29 09:26:14,traffic,,NO,NO,Unknown,White,Female,44.94659109,-93.30148714,5,ECCO
35516,2017-06-29 09:48:25,suspicious,,NO,NO,Native American,Native American,Female,44.95643946,-93.25241411,3,Midtown Phillips
35518,2017-06-29 09:55:11,traffic,,NO,NO,Unknown,White,Female,44.89785,-93.28192,5,Windom
35520,2017-06-29 09:58:37,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.95911,-93.26511,3,Phillips West
35522,2017-06-29 10:15:26,suspicious,,NO,NO,Unknown,White,Male,44.94836613,-93.28745858,5,Lyndale
35523,2017-06-29 10:40:27,suspicious,,NO,NO,Unknown,White,Male,44.95032145,-93.25312102,3,Midtown Phillips
35524,2017-06-29 11:03:36,suspicious,,NO,NO,Black,Black,Male,44.94921546,-93.25249426,3,East Phillips
35525,2017-06-29 11:04:38,suspicious,,NO,NO,White,Unknown,Male,44.9179,-93.25367,3,Northrop
35527,2017-06-29 11:13:12,suspicious,,NO,NO,White,White,Male,44.99031863,-93.25204216,2,Nicollet Island - East Bank
35528,2017-06-29 11:22:46,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.9216,-93.31359,5,Linden Hills
35529,2017-06-29 11:23:24,traffic,,NO,NO,Other,Other,Male,45.01266624,-93.24912093,2,Holland
35530,2017-06-29 11:30:56,traffic,,NO,NO,Unknown,Black,Male,44.9627,-93.288,5,Steven's Square - Loring Heights
35532,2017-06-29 11:40:58,suspicious,,NO,NO,White,Unknown,Male,44.96275,-93.2444,3,Seward
35533,2017-06-29 11:43:10,suspicious,,NO,NO,Black,Unknown,Male,45.01235203,-93.30823595,4,Jordan
35534,2017-06-29 11:43:18,traffic,,NO,NO,Unknown,White,Female,44.93774,-93.25621,3,Powderhorn Park
35535,2017-06-29 11:50:55,traffic,,NO,NO,White,White,Female,45.00538752,-93.29563008,4,Jordan
35538,2017-06-29 12:10:08,suspicious,,NO,NO,Unknown,Native American,Male,44.95733541,-93.25051548,3,East Phillips
35539,2017-06-29 12:30:31,suspicious,,NO,NO,Latino,Latino,Female,44.94837,-93.24488,3,Corcoran
35540,2017-06-29 12:30:33,traffic,,NO,NO,Unknown,White,Female,44.94836,-93.2881,5,Lowry Hill East
35541,2017-06-29 12:45:06,suspicious,,NO,NO,Black,Black,Male,44.97374622,-93.28128345,1,Loring Park
35542,2017-06-29 12:57:06,traffic,,NO,NO,Unknown,White,Female,44.9377,-93.29204,5,CARAG
35543,2017-06-29 12:57:46,suspicious,,YES,NO,Black,Black,Female,44.94835,-93.27285,3,Central
35545,2017-06-29 12:59:53,suspicious,,NO,NO,Unknown,Black,Male,45.01052688,-93.30696213,4,Jordan
35546,2017-06-29 13:09:23,traffic,,NO,NO,Black,Black,Male,44.9847,-93.3045,4,Near - North
35550,2017-06-29 13:51:50,traffic,,NO,NO,Unknown,Black,Male,44.96180077,-93.2778187,5,Whittier
35551,2017-06-29 14:01:58,traffic,,NO,NO,Unknown,Black,Male,45.00594,-93.24356,2,Windom Park
35552,2017-06-29 14:08:09,traffic,,NO,NO,Black,Black,Male,44.9915,-93.30195,4,Near - North
35553,2017-06-29 14:22:33,suspicious,,NO,NO,Unknown,Black,Female,45.01143331,-93.30759845,4,Jordan
35554,2017-06-29 14:22:50,traffic,,NO,NO,Unknown,East African,Male,44.95914,-93.2473,3,East Phillips
35555,2017-06-29 14:23:22,traffic,,NO,NO,Unknown,Black,Male,45.01327,-93.30824,4,Folwell
35556,2017-06-29 14:32:54,traffic,,NO,NO,Unknown,East African,Female,45.0126671,-93.25551529,2,Holland
35557,2017-06-29 14:37:42,traffic,,NO,NO,Black,Black,Female,45.0149591,-93.2962198,4,Folwell
35559,2017-06-29 14:40:25,traffic,,NO,NO,Unknown,Unknown,Unknown,44.90282414,-93.27932315,5,Windom
35560,2017-06-29 14:46:37,traffic,,NO,NO,Black,Black,Male,44.98263,-93.30451,4,Harrison
35561,2017-06-29 14:51:00,traffic,,NO,NO,Unknown,Black,Male,45.01313258,-93.29495668,4,Jordan
35563,2017-06-29 15:01:51,traffic,,NO,NO,Black,Black,Male,44.9901446,-93.30572715,4,Near - North
35564,2017-06-29 15:02:55,traffic,,NO,NO,Unknown,Latino,Male,45.02211623,-93.2872874,4,McKinley
35565,2017-06-29 15:08:04,traffic,,NO,NO,Unknown,Black,Male,45.01584633,-93.29559151,4,Folwell
35566,2017-06-29 15:27:19,traffic,,NO,NO,Black,Black,Male,45.01953321,-93.30445156,4,Folwell
35568,2017-06-29 15:54:12,suspicious,,NO,NO,Black,Black,Male,44.96272054,-93.25611556,3,Ventura Village
35569,2017-06-29 16:04:46,traffic,,NO,NO,Unknown,Black,Male,45.00778264,-93.30002098,4,Jordan
35570,2017-06-29 16:05:05,traffic,,NO,NO,Black,Black,Male,45.00087769,-93.29410456,4,Hawthorne
35571,2017-06-29 16:23:52,suspicious,,NO,NO,Native American,Native American,Female,44.93503212,-93.27532593,5,King Field
35572,2017-06-29 16:36:35,traffic,,NO,YES,Unknown,Black,Male,45.02031,-93.2893,4,McKinley
35573,2017-06-29 16:42:13,traffic,,NO,NO,Unknown,Black,Unknown,44.99193,-93.28799,4,Near - North
35574,2017-06-29 16:46:07,traffic,,YES,YES,White,White,Female,45.00481,-93.29258,4,Hawthorne
35575,2017-06-29 17:06:52,suspicious,,NO,NO,Black,Unknown,Unknown,44.95823569,-93.25239248,3,Midtown Phillips
35576,2017-06-29 17:19:38,traffic,,NO,NO,Unknown,White,Female,44.95374,-93.29442,5,Lowry Hill East
35577,2017-06-29 17:28:51,suspicious,,NO,NO,Black,Unknown,Male,44.96182596,-93.29817552,5,Lowry Hill
35578,2017-06-29 17:30:54,suspicious,,YES,YES,Black,Black,Male,44.99913768,-93.28875577,4,Hawthorne
35579,2017-06-29 17:35:45,traffic,,NO,NO,Unknown,White,Male,44.95867329,-93.29565162,5,East Isles
35580,2017-06-29 17:39:16,traffic,,NO,NO,Unknown,Black,Male,44.95553,-93.2813,5,Whittier
35581,2017-06-29 17:46:52,suspicious,,NO,NO,Other,Other,Unknown,44.97467776,-93.30508153,4,Bryn - Mawr
35583,2017-06-29 18:24:12,traffic,,NO,NO,Unknown,White,Male,44.90509,-93.28702,5,Tangletown
35585,2017-06-29 18:47:37,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.96716816,-93.26638255,1,Elliot Park
35586,2017-06-29 18:50:39,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.99119224,-93.29819858,4,Near - North
35587,2017-06-29 18:52:14,traffic,,NO,NO,Black,Black,Male,45.03669,-93.29138,4,Lind - Bohanon
35588,2017-06-29 18:56:14,suspicious,,NO,NO,Unknown,Black,Male,44.97718,-93.2759,1,Downtown West
35589,2017-06-29 19:02:03,suspicious,,NO,NO,Unknown,Unknown,Female,44.94955167,-93.28134598,5,Whittier
35590,2017-06-29 19:05:53,suspicious,,NO,NO,Unknown,East African,Female,44.94955167,-93.28134598,5,Whittier
35591,2017-06-29 19:08:17,suspicious,,NO,NO,Unknown,Black,Male,44.97718,-93.2759,1,Downtown West
35592,2017-06-29 19:09:43,traffic,,NO,NO,Unknown,Black,Male,45.02666719,-93.29061148,4,Webber - Camden
35594,2017-06-29 19:12:33,suspicious,,NO,NO,Black,Unknown,Male,44.94746519,-93.24868364,3,Powderhorn Park
35595,2017-06-29 19:17:04,suspicious,,YES,NO,Black,Black,Male,44.94836,-93.26268,3,Phillips West
35598,2017-06-29 19:25:13,suspicious,,NO,NO,Black,Black,Male,44.94836,-93.29828,5,ECCO
35599,2017-06-29 19:27:02,suspicious,,NO,NO,Black,Black,Male,44.96180077,-93.2778187,5,Whittier
35601,2017-06-29 19:29:46,suspicious,,NO,NO,Black,Black,Male,45.00504655,-93.3021373,4,Jordan
35604,2017-06-29 19:42:17,traffic,,NO,NO,Black,Black,Male,44.99914,-93.28799,4,Hawthorne
35605,2017-06-29 19:45:08,suspicious,,YES,NO,Unknown,Other,Male,44.97718,-93.2759,1,Downtown West
35606,2017-06-29 19:51:58,traffic,,NO,NO,Unknown,Asian,Male,45.00890237,-93.24647949,2,Windom Park
35607,2017-06-29 19:53:04,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.99149922,-93.29882874,4,Near - North
35608,2017-06-29 20:01:12,traffic,,NO,NO,Unknown,Black,Male,44.99913768,-93.28875577,4,Hawthorne
35610,2017-06-29 20:36:03,suspicious,,NO,NO,White,Unknown,Unknown,44.9739916,-93.2835968,1,Loring Park
35612,2017-06-29 20:45:11,suspicious,,NO,NO,White,Unknown,Male,44.91520327,-93.262634,3,Northrop
35613,2017-06-29 20:45:32,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.95284261,-93.27965923,5,Whittier
35614,2017-06-29 20:51:14,traffic,,NO,NO,Unknown,Latino,Male,44.94319,-93.26769,3,Central
35615,2017-06-29 21:01:42,traffic,,NO,NO,Unknown,White,Male,44.99744,-93.28163,4,Near - North
35616,2017-06-29 21:02:23,suspicious,,NO,NO,Unknown,Black,Male,44.94921679,-93.25376945,3,Midtown Phillips
35617,2017-06-29 21:09:25,suspicious,,NO,NO,Unknown,White,Male,44.96967518,-93.26753773,1,Elliot Park
35618,2017-06-29 21:16:24,suspicious,,NO,NO,White,White,Male,44.94836,-93.29956,5,ECCO
35620,2017-06-29 21:33:34,suspicious,,NO,NO,Black,Unknown,Male,44.96986308,-93.28008046,1,Loring Park
35621,2017-06-29 21:34:50,suspicious,,NO,NO,Unknown,Latino,Male,45.03042247,-93.31229699,4,Victory
35622,2017-06-29 21:37:41,suspicious,,NO,NO,Unknown,Unknown,Unknown,45.01052688,-93.30696213,4,Jordan
35623,2017-06-29 21:41:33,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.98492567,-93.27187368,1,North Loop
35624,2017-06-29 21:42:37,suspicious,,NO,NO,Unknown,White,Male,44.96002151,-93.29437459,5,East Isles
35625,2017-06-29 21:49:11,traffic,,NO,NO,Unknown,East African,Male,44.9987,-93.26325,2,St. Anthony West
35626,2017-06-29 22:10:09,traffic,,NO,NO,Unknown,East African,Male,44.9653,-93.23298,1,Cedar Riverside
35627,2017-06-29 22:10:16,suspicious,,NO,NO,Unknown,White,Male,44.95004824,-93.28808845,5,Whittier
35628,2017-06-29 22:12:03,traffic,,NO,NO,Unknown,Black,Male,45.00602,-93.30821,4,Jordan
35629,2017-06-29 22:12:33,traffic,,NO,NO,Unknown,Black,Male,44.99952,-93.30066,4,Willard - Hay
35630,2017-06-29 22:14:33,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.96496986,-93.23492152,1,Cedar Riverside
35633,2017-06-29 22:24:57,traffic,,NO,NO,Unknown,Black,Male,45.00775,-93.29431,4,Jordan
35634,2017-06-29 22:27:19,traffic,,NO,NO,White,White,Male,44.94836,-93.29065,5,CARAG
35635,2017-06-29 22:31:28,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.97700051,-93.26013598,1,Downtown East
35636,2017-06-29 22:53:06,traffic,,NO,NO,Unknown,Black,Male,44.9987097,-93.25435295,2,St. Anthony East
35637,2017-06-29 22:58:28,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.97833114,-93.27252943,1,Downtown West
35638,2017-06-29 23:04:09,traffic,,NO,NO,Unknown,Unknown,Male,45.01162916,-93.2615736,2,Holland
35639,2017-06-29 23:05:05,traffic,,NO,NO,Unknown,White,Male,45.02404,-93.30198,4,Folwell
35640,2017-06-29 23:09:41,suspicious,,NO,NO,Black,Black,Male,44.98078144,-93.27429567,1,Downtown West
35641,2017-06-29 23:10:53,suspicious,,NO,NO,White,White,Unknown,44.97998625,-93.27428374,1,Downtown West
35643,2017-06-29 23:18:53,suspicious,,YES,NO,Black,Black,Male,44.98086593,-93.27076425,1,Downtown West
35644,2017-06-29 23:22:17,traffic,,NO,NO,Unknown,Black,Male,44.95553,-93.27532,5,Whittier
35645,2017-06-29 23:24:33,suspicious,,NO,NO,Unknown,White,Male,44.93225485,-93.28888862,5,East Harriet
35646,2017-06-29 23:24:52,traffic,,NO,NO,Unknown,East African,Female,44.96034,-93.24696,3,East Phillips
35647,2017-06-29 23:26:35,suspicious,,NO,NO,Unknown,Unknown,Female,44.92991,-93.20766,3,Hiawatha
35648,2017-06-29 23:27:03,traffic,,YES,YES,White,White,Male,45.01673,-93.29307,4,McKinley
35649,2017-06-29 23:29:34,traffic,,NO,NO,Unknown,Unknown,Male,45.00411164,-93.24735181,2,Logan Park
35650,2017-06-29 23:29:43,traffic,,NO,NO,Unknown,White,Male,44.9592,-93.2753,5,Whittier
35651,2017-06-29 23:42:06,suspicious,,NO,NO,Unknown,White,Female,44.94750723,-93.30596355,5,ECCO
35653,2017-06-29 23:45:20,suspicious,,NO,NO,Unknown,Other,,44.94566967,-93.30497111,5,ECCO
35654,2017-06-29 23:48:49,traffic,,NO,NO,Unknown,White,Female,44.95099606,-93.2931739,5,Lowry Hill East
35655,2017-06-29 23:51:03,traffic,,YES,YES,Unknown,Black,Male,44.9592,-93.27655,5,Whittier
35657,2017-06-29 23:51:44,suspicious,,NO,NO,Unknown,Black,Male,44.93504605,-93.22631456,3,Howe
35661,2017-06-30 00:36:51,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.964,-93.22985,3,Seward
35662,2017-06-30 00:43:42,suspicious,,NO,NO,Black,Unknown,Male,44.96806,-93.26894,1,Elliot Park
35663,2017-06-30 00:49:55,traffic,,YES,NO,Unknown,Black,Male,44.97758226,-93.2753473,1,Downtown West
35664,2017-06-30 00:59:32,traffic,,NO,NO,Unknown,Latino,Male,44.9651,-93.26766,3,Ventura Village
35665,2017-06-30 01:21:43,traffic,,NO,NO,Unknown,Black,Male,44.94836,-93.28135,5,Whittier
35666,2017-06-30 01:27:46,traffic,,NO,NO,Unknown,White,Male,44.9564296,-93.2812965,5,Whittier
35667,2017-06-30 01:35:21,suspicious,,NO,NO,Unknown,Unknown,Unknown,45.00536881,-93.29104956,4,Hawthorne
35668,2017-06-30 01:39:14,suspicious,,NO,NO,Unknown,Unknown,Male,44.90265656,-93.22291914,3,Morris Park
35669,2017-06-30 01:45:45,traffic,,NO,NO,Unknown,Black,Male,44.94659,-93.2797,5,Lyndale
35670,2017-06-30 01:47:51,traffic,,YES,YES,Unknown,Other,Female,44.99873,-93.29717,4,Near - North
35672,2017-06-30 01:59:21,traffic,,NO,NO,Black,Black,Male,44.96273,-93.25482,3,Ventura Village
35673,2017-06-30 02:01:58,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.97059597,-93.24981203,1,Cedar Riverside
35674,2017-06-30 02:04:14,traffic,,NO,NO,Unknown,Black,Female,45.00779,-93.30063,4,Jordan
35675,2017-06-30 02:29:29,suspicious,,NO,NO,Black,Unknown,Male,44.89884544,-93.25648563,3,Diamond Lake
35677,2017-06-30 02:34:25,suspicious,,YES,YES,Unknown,Black,Male,44.94921947,-93.24868243,3,East Phillips
35678,2017-06-30 02:46:18,traffic,,YES,YES,Unknown,Black,Male,45.00602,-93.30821,4,Jordan
35679,2017-06-30 02:55:46,suspicious,,YES,NO,Black,Black,Male,44.98045,-93.27134,1,Downtown West
35680,2017-06-30 02:57:30,traffic,,NO,NO,Unknown,Black,Male,44.99874,-93.30066,4,Willard - Hay
35681,2017-06-30 03:00:52,traffic,,NO,NO,Unknown,Black,Male,45.02218,-93.24728,2,Audubon Park
35683,2017-06-30 03:17:23,suspicious,,NO,NO,Black,Black,Female,44.99307,-93.30069,4,Near - North
35684,2017-06-30 03:25:50,traffic,,NO,NO,Unknown,Black,Male,45.00963,-93.30822,4,Jordan
35685,2017-06-30 03:29:52,traffic,,NO,NO,Latino,Latino,Male,44.94660622,-93.28748225,5,Lyndale
35686,2017-06-30 03:34:23,traffic,,NO,NO,Unknown,Unknown,Male,45.01316,-93.25309,2,Holland
35687,2017-06-30 03:34:46,traffic,,NO,NO,Unknown,Black,Male,45.01144,-93.30823,4,Jordan
35688,2017-06-30 03:43:25,traffic,,NO,NO,Native American,Native American,Male,45.0131064,-93.27839183,4,Hawthorne
35689,2017-06-30 03:53:42,suspicious,,NO,NO,Unknown,Black,Unknown,44.93427,-93.21277,3,Howe
35690,2017-06-30 03:54:10,suspicious,,NO,NO,Black,Black,Male,45.00513,-93.3082,4,Jordan
35691,2017-06-30 03:55:58,traffic,,NO,NO,Unknown,Black,Male,45.00058,-93.30695,4,Willard - Hay
35692,2017-06-30 04:10:01,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.99748524,-93.24607906,2,Beltrami
35694,2017-06-30 07:37:06,traffic,,NO,NO,Black,Black,Female,44.99870992,-93.25562331,2,St. Anthony East
35695,2017-06-30 08:04:05,traffic,,NO,NO,Unknown,Unknown,Male,44.99137549,-93.22864592,2,Como
35696,2017-06-30 08:14:35,suspicious,,YES,YES,Black,Black,Male,45.00024,-93.28952,4,Hawthorne
35697,2017-06-30 08:19:32,suspicious,,NO,NO,Black,Unknown,Male,44.93954,-93.27791,5,Lyndale
35698,2017-06-30 08:26:21,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.95099605,-93.29571711,5,Lowry Hill East
35700,2017-06-30 09:22:52,suspicious,,NO,NO,White,Unknown,Male,44.98423,-93.28248,1,North Loop
35701,2017-06-30 09:30:42,traffic,,NO,NO,Unknown,White,Female,44.9242341,-93.26508196,3,Regina
35702,2017-06-30 09:33:10,suspicious,,NO,NO,White,White,Male,44.95099605,-93.29571711,5,Lowry Hill East
35703,2017-06-30 09:34:49,suspicious,,NO,NO,Black,Black,Male,44.93052,-93.27536,5,King Field
35704,2017-06-30 09:38:43,suspicious,,NO,NO,Black,Black,Male,44.9915,-93.30195,4,Near - North
35706,2017-06-30 10:10:39,traffic,,NO,NO,White,White,Male,45.00495225,-93.27010844,2,Sheridan
35707,2017-06-30 10:15:56,suspicious,,NO,NO,Unknown,Black,Male,44.94834704,-93.27880784,5,Lyndale
35708,2017-06-30 10:34:59,traffic,,NO,NO,White,White,Male,45.00495225,-93.27010844,2,Sheridan
35709,2017-06-30 10:36:24,traffic,,NO,NO,Unknown,Black,Female,44.96269045,-93.27211812,5,Steven's Square - Loring Heights
35710,2017-06-30 10:40:27,suspicious,,NO,NO,Unknown,Unknown,Unknown,45.01581643,-93.2905467,4,McKinley
35711,2017-06-30 10:42:33,traffic,,NO,NO,White,White,Male,45.00389128,-93.26949777,2,Sheridan
35712,2017-06-30 10:50:17,traffic,,NO,NO,White,White,Female,44.95004824,-93.28808845,5,Whittier
35714,2017-06-30 11:07:24,traffic,,NO,NO,Black,Black,Male,45.0068497,-93.29431515,4,Jordan
35717,2017-06-30 11:15:37,suspicious,,NO,NO,Unknown,Unknown,Unknown,45.01956023,-93.30826503,4,Folwell
35720,2017-06-30 11:47:39,suspicious,,YES,NO,White,White,Male,44.94835309,-93.2760326,5,Whittier
35721,2017-06-30 12:00:51,suspicious,,YES,YES,Black,Black,Male,44.96402,-93.24726,3,Seward
35722,2017-06-30 12:03:50,suspicious,,YES,NO,White,White,Male,44.94834704,-93.27880784,5,Lyndale
35723,2017-06-30 12:12:36,traffic,,NO,NO,Unknown,Black,Male,45.01854576,-93.29369953,4,Folwell
35724,2017-06-30 12:25:54,traffic,,NO,NO,Black,Black,Male,45.00999391,-93.25277525,2,Holland
35727,2017-06-30 12:38:43,traffic,,NO,NO,White,White,Female,44.99968546,-93.2879891,4,Hawthorne
35729,2017-06-30 13:07:50,traffic,,NO,NO,White,White,Male,44.99896556,-93.27514803,2,Sheridan
35731,2017-06-30 13:32:01,suspicious,,NO,NO,White,White,Female,44.93504605,-93.22631456,3,Howe
35732,2017-06-30 13:36:31,traffic,,YES,YES,Black,Black,Male,45.00025,-93.29259,4,Hawthorne
35733,2017-06-30 13:39:10,suspicious,,YES,YES,White,White,Male,45.00312408,-93.28181132,4,Hawthorne
35734,2017-06-30 14:01:40,traffic,,NO,NO,Unknown,Black,Male,44.99770643,-93.28798383,4,Near - North
35735,2017-06-30 14:04:07,traffic,,NO,NO,Unknown,Black,Male,45.01403478,-93.29306645,4,Folwell
35736,2017-06-30 14:31:05,traffic,,NO,NO,Black,Black,Male,45.00425275,-93.29105093,4,Hawthorne
35737,2017-06-30 14:38:56,traffic,,NO,NO,Unknown,Black,Male,45.00954,-93.29305,4,Hawthorne
35738,2017-06-30 15:04:12,suspicious,,NO,NO,White,White,Male,44.99876,-93.30821,4,Willard - Hay
35739,2017-06-30 15:05:39,traffic,,NO,NO,Black,Black,Male,44.98608,-93.30575,4,Near - North
35740,2017-06-30 15:12:58,traffic,,NO,NO,White,White,Female,45.02671111,-93.24727736,2,Waite Park
35741,2017-06-30 15:13:24,suspicious,,NO,NO,White,White,Female,44.98284468,-93.26446195,1,Downtown West
35742,2017-06-30 15:16:14,traffic,,NO,NO,Black,Black,Male,44.98623124,-93.30234984,4,Near - North
35743,2017-06-30 15:30:44,traffic,,NO,NO,Unknown,Black,Male,44.99307,-93.30446,4,Willard - Hay
35744,2017-06-30 15:36:17,traffic,,NO,NO,Unknown,Black,Female,44.99307,-93.30697,4,Willard - Hay
35745,2017-06-30 15:37:44,suspicious,,NO,NO,White,White,Male,45.00527239,-93.26689724,2,Sheridan
35746,2017-06-30 15:51:51,traffic,,NO,NO,White,White,Male,44.99632,-93.29411,4,Near - North
35747,2017-06-30 16:08:22,traffic,,NO,NO,Unknown,Black,Male,44.99307,-93.30446,4,Willard - Hay
35748,2017-06-30 16:09:21,suspicious,,NO,NO,Black,Unknown,Male,45.04300215,-93.29143755,4,Lind - Bohanon
35749,2017-06-30 16:26:52,traffic,,NO,NO,Unknown,Black,Male,45.01217294,-93.26234582,2,Holland
35750,2017-06-30 16:30:48,suspicious,,NO,NO,Unknown,White,Female,44.94834704,-93.27880784,5,Lyndale
35751,2017-06-30 16:31:11,traffic,,NO,NO,Unknown,Black,Male,44.98122446,-93.30198125,4,Harrison
35752,2017-06-30 16:38:01,suspicious,,NO,YES,Unknown,Black,Male,44.99913516,-93.28682309,4,Near - North
35753,2017-06-30 16:38:49,traffic,,NO,NO,Unknown,Black,Female,45.00861324,-93.28799802,4,Hawthorne
35754,2017-06-30 16:45:00,suspicious,,YES,NO,Black,Black,Male,44.99968546,-93.2879891,4,Hawthorne
35755,2017-06-30 16:50:55,traffic,,NO,NO,Black,Black,Female,44.98026759,-93.30832827,4,Harrison
35757,2017-06-30 17:02:27,suspicious,,YES,NO,White,White,Female,44.95063475,-93.26265117,3,Phillips West
35759,2017-06-30 17:32:40,traffic,,NO,NO,Unknown,East African,Male,44.95194,-93.27967,5,Whittier
35760,2017-06-30 17:48:52,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.95464048,-93.25118066,3,East Phillips
35761,2017-06-30 18:15:39,suspicious,,NO,NO,White,Unknown,Male,44.97990345,-93.29113047,4,Harrison
35762,2017-06-30 18:16:13,traffic,,NO,NO,Black,Black,Male,45.01314,-93.29162,4,McKinley
35763,2017-06-30 18:18:34,suspicious,,NO,NO,Unknown,Unknown,Unknown,45.0168169,-93.30381389,4,Folwell
35764,2017-06-30 18:20:06,suspicious,,NO,NO,Black,Black,Male,44.95015379,-93.28427409,5,Whittier
35768,2017-06-30 18:46:08,suspicious,,NO,NO,Unknown,East African,Female,44.94748259,-93.28136228,5,Lyndale
35769,2017-06-30 18:50:54,suspicious,,YES,NO,Black,Black,Male,44.95195,-93.2512,3,East Phillips
35771,2017-06-30 18:59:54,traffic,,NO,NO,Black,Black,Female,44.99968546,-93.2879891,4,Hawthorne
35772,2017-06-30 19:02:37,traffic,,NO,NO,Unknown,White,Male,44.98422023,-93.28301113,1,North Loop
35773,2017-06-30 19:06:33,suspicious,,NO,NO,Black,Black,Male,44.95463802,-93.27787759,5,Whittier
35774,2017-06-30 19:07:38,traffic,,NO,NO,Unknown,White,Female,45.0059301,-93.24522404,2,Windom Park
35776,2017-06-30 19:10:19,suspicious,,NO,NO,Native American,Native American,Male,44.95911337,-93.27873041,5,Whittier
35777,2017-06-30 19:13:30,suspicious,,NO,NO,White,White,Male,44.96180077,-93.2778187,5,Whittier
35778,2017-06-30 19:16:30,traffic,,NO,NO,Unknown,Black,Male,44.98422023,-93.28301113,1,North Loop
35779,2017-06-30 19:18:33,suspicious,,YES,YES,Unknown,Black,Male,44.94837,-93.24996,3,Powderhorn Park
35780,2017-06-30 19:19:52,suspicious,,NO,NO,Unknown,Unknown,Unknown,44.92874,-93.25872,3,Bancroft
